frame_idx,row_index,along_track_m,height_m,he_gt_deg,lat_gt_m,he_est_deg,lat_est_m,he_err_deg,lat_err_m,d_he_deg,d_lat_m,d_he_raw_deg,d_lat_raw_m,init
15,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,-1.3691214518867403,4.94526772078855,-7.010331262158331e-06,-0.04248750789645506,-1.6662597795198906,-31.749652420634348,-1.6662597795198906,-125.12498989345733,False
16,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,-0.28498418901869993,-106.1501895606607,7.252536751267691e-06,0.008453920694506678,-1.0841372628680404,111.09545728144926,-1.0841372628680404,57.60431990760437,False
17,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,1.696486265257307,57.802790155859284,-1.8293187233009434e-05,-0.09257933826004461,-1.9814704542760069,-163.95297971652,-1.9814704542760069,-261.21594714087195,False
18,18,2553.280732459901,156.01191033944372,1.7933445584445065,49.224372669000765,1.7933447484532232,49.22419879669173,1.9000871676055908e-07,-0.00017387230903409545,-0.09685848319591628,8.578591359167554,-0.09685848319591628,4.262267598412748,False
19,19,2512.8361069744237,149.00899633944368,5.658543558444544,58.95839758382066,5.65844301455664,58.42365556895732,-0.00010054388790425861,-0.5347420148633404,-3.8650982661034163,-9.199456772265592,-3.8650982661034163,-178.96969159559376,False
20,20,2412.647508360402,138.98791033944372,10.980126558444493,-137.32304436222265,10.980401722729397,-137.710574895701,0.00027516428490415024,-0.38753053347835476,-5.321958708172758,196.13423046465832,-5.321958708172758,-28.612953825352626,False
21,21,2293.3833137070255,166.5032253394437,1.2484985584445132,2.116865623602407,1.2484633166432104,7.835372333034201,-3.524180130276555e-05,5.718506709431794,9.731938406086186,-145.5459472287352,9.731938406086186,247.78512114162976,False
22,22,1737.6621024137887,98.78111733944365,-2.1003854415554963,16.77431782540574,-2.100404114100229,16.922228807631342,-1.8672544732645235e-05,0.1479109822256035,3.3488674307434394,-9.086856474597141,3.3488674307434394,92.59315847731696,False
23,23,1560.7096372043354,107.37621333944367,3.537538558444493,95.19754457532382,3.5372221806536004,93.95353642993649,-0.00031637779089255247,-1.2440081453873262,-5.637626294753829,-77.03130762230515,-5.637626294753829,-231.09506815188615,False
24,24,1320.1128153159796,73.9632833394437,1.9331105584444372,-28.495670935158252,1.9331230467889498,-28.470722045787767,1.24883445125068e-05,0.024948889370485006,1.6040991338646506,122.42425847572426,1.6040991338646506,159.39286744608012,False
25,25,1287.7827180578097,79.12865233944365,0.30911555844454314,68.65986301989663,0.30909396978972836,68.64812343611541,-2.1588654814774788e-05,-0.011739583781221086,1.6240290769992214,-97.11884548190318,1.6240290769992214,-60.60731066430866,False
26,26,1037.2526373865712,57.91891733944374,-7.956711441555516,63.10262291036745,-7.957466495006457,64.02994528571429,-0.0007550534509412898,0.92732237534684,8.266560464796186,4.618178150401121,8.266560464796186,155.31877051294413,False
